timestamp,equity
2024-03-01 08:39:51.080000+00:00,100013.9259109
2024-03-01 08:39:51.082000+00:00,100013.9641027
2024-03-01 08:39:51.085000+00:00,100014.0022945
2024-03-01 08:39:51.097000+00:00,100014.0404863
2024-03-01 08:39:51.111000+00:00,100014.07867809999
2024-03-01 08:39:51.180000+00:00,100014.14908599999
2024-03-01 08:39:51.246000+00:00,100014.2194939
2024-03-01 08:39:51.280000+00:00,100014.29000185
2024-03-01 08:39:51.306000+00:00,100014.3605098
2024-03-01 08:39:51.319000+00:00,100014.43101775
2024-03-01 08:39:51.326000+00:00,100014.53644314999
2024-03-01 08:39:51.380000+00:00,100014.64186855
2024-03-01 08:39:51.395000+00:00,100014.74729395
2024-03-01 08:39:51.467000+00:00,100014.85271934999
2024-03-01 08:39:51.580000+00:00,100014.95814475
2024-03-01 08:39:51.680000+00:00,100015.06357015
2024-03-01 08:39:51.780000+00:00,100015.16899555
2024-03-01 08:39:51.790000+00:00,100015.27442095
2024-03-01 08:39:51.795000+00:00,100015.37984635
2024-03-01 08:39:51.880000+00:00,100015.48527175
2024-03-01 08:39:51.980000+00:00,100015.59069715
2024-03-01 08:39:52.080000+00:00,100015.69612255
2024-03-01 08:39:52.100000+00:00,100015.80154795
2024-03-01 08:39:52.180000+00:00,100015.9070734
2024-03-01 08:39:52.280000+00:00,100016.03260885
2024-03-01 08:39:52.480000+00:00,100016.1891598
2024-03-01 08:39:52.519000+00:00,100016.34571075
2024-03-01 08:39:52.580000+00:00,100016.50226169999
2024-03-01 08:39:52.587000+00:00,100016.65881265
2024-03-01 08:39:52.597000+00:00,100016.81536359999
2024-03-01 08:39:52.680000+00:00,100016.97191455
2024-03-01 08:39:52.981000+00:00,100017.12846549999
2024-03-01 08:39:52.982000+00:00,100017.28501645
2024-03-01 08:39:52.987000+00:00,100017.44156739999
2024-03-01 08:39:52.992000+00:00,100017.59811835
2024-03-01 08:39:53.014000+00:00,100017.7546693
2024-03-01 08:39:53.030000+00:00,100017.91122025
2024-03-01 08:39:53.081000+00:00,100018.0677712
2024-03-01 08:39:53.101000+00:00,100018.22432215
2024-03-01 08:39:53.181000+00:00,100018.3808731
2024-03-01 08:39:53.281000+00:00,100018.53742405
2024-03-01 08:39:53.353000+00:00,100018.713985
2024-03-01 08:39:53.381000+00:00,100018.89054595
2024-03-01 08:39:53.481000+00:00,100019.0671069
2024-03-01 08:39:53.581000+00:00,100019.24366785
2024-03-01 08:39:53.626000+00:00,100019.42112925
2024-03-01 08:39:53.671000+00:00,100019.59859065
2024-03-01 08:39:53.681000+00:00,100019.77605205
2024-03-01 08:39:53.781000+00:00,100019.95351345
2024-03-01 08:39:53.842000+00:00,100020.13097484999
2024-03-01 08:39:53.853000+00:00,100020.30843625
2024-03-01 08:39:53.981000+00:00,100020.50490715
2024-03-01 08:39:54.081000+00:00,100020.70678075
2024-03-01 08:39:54.130000+00:00,100020.90865435
2024-03-01 08:39:54.181000+00:00,100021.1452453
2024-03-01 08:39:54.281000+00:00,100021.4375641
2024-03-01 08:39:54.370000+00:00,100021.72988289999
2024-03-01 08:39:54.377000+00:00,100022.02220169999
2024-03-01 08:39:54.381000+00:00,100022.3145205
2024-03-01 08:39:54.438000+00:00,100022.6068393
2024-03-01 08:39:54.439000+00:00,100022.8991581
2024-03-01 08:39:54.445000+00:00,100023.1914769
2024-03-01 08:56:50.910000+00:00,100023.07322584999
2024-03-01 08:56:50.911000+00:00,100022.9549748
2024-03-01 08:56:50.912000+00:00,100022.83672374999
2024-03-01 08:56:50.913000+00:00,100022.7184727
2024-03-01 08:57:11.868000+00:00,100022.95181235
2024-03-01 08:57:11.921000+00:00,100023.18515199999
2024-03-01 08:57:12.021000+00:00,100023.42979729999
2024-03-01 08:57:12.089000+00:00,100023.69675375
2024-03-01 08:57:12.122000+00:00,100023.9637102
2024-03-01 08:57:12.156000+00:00,100024.23066665
2024-03-01 08:57:12.167000+00:00,100024.49762309999
2024-03-01 08:57:14.723000+00:00,100024.83991719999
2024-03-01 08:57:14.746000+00:00,100025.1822113
2024-03-01 08:57:14.795000+00:00,100025.5245054
2024-03-01 08:57:14.823000+00:00,100025.8667995
2024-03-01 08:57:14.923000+00:00,100026.24481145
2024-03-01 08:57:15.023000+00:00,100026.6228234
2024-03-01 08:57:15.231000+00:00,100026.95299835
2024-03-01 08:57:15.232000+00:00,100027.28317329999
2024-03-01 08:57:15.233000+00:00,100027.61334825
2024-03-01 08:57:15.234000+00:00,100027.9435232
2024-03-01 08:57:15.235000+00:00,100028.27369814999
2024-03-01 08:57:15.236000+00:00,100028.6038731
2024-03-01 08:57:15.237000+00:00,100028.93404805
2024-03-01 08:57:15.238000+00:00,100029.26422299999
2024-03-01 08:57:15.239000+00:00,100029.59439795
2024-03-01 08:57:15.240000+00:00,100029.9245729
2024-03-01 08:57:15.251000+00:00,100030.25474784999
2024-03-01 08:57:15.286000+00:00,100030.5849228
2024-03-01 08:57:15.287000+00:00,100030.91509775
2024-03-01 08:57:15.291000+00:00,100031.24527269999
2024-03-01 08:57:15.295000+00:00,100031.57544765
2024-03-01 08:57:15.296000+00:00,100031.9056226
2024-03-01 08:57:15.316000+00:00,100032.23579754999
2024-03-01 08:57:15.322000+00:00,100032.56597249999
2024-03-01 08:57:25.272000+00:00,100032.73265964999
2024-03-01 08:57:25.273000+00:00,100032.8993468
2024-03-01 08:57:25.274000+00:00,100033.06603394999
2024-03-01 08:57:25.277000+00:00,100033.2327211
2024-03-01 08:57:25.278000+00:00,100033.39940825
2024-03-01 08:57:25.279000+00:00,100033.56609539999
2024-03-01 08:57:25.351000+00:00,100033.73278255
2024-03-01 08:57:25.361000+00:00,100033.89946969999
2024-03-01 08:57:25.372000+00:00,100034.06615684999
2024-03-01 08:57:25.375000+00:00,100034.232844
2024-03-01 08:57:25.380000+00:00,100034.39953114999
2024-03-01 08:57:25.386000+00:00,100034.5662183
2024-03-01 08:57:25.387000+00:00,100034.73290544999
2024-03-01 08:57:25.388000+00:00,100034.89959259999
2024-03-01 08:57:25.394000+00:00,100035.06627975
2024-03-01 08:57:25.422000+00:00,100035.23296689999
2024-03-01 08:57:25.531000+00:00,100035.44648345
2024-03-01 08:57:25.536000+00:00,100035.65999999999
2024-03-01 08:57:25.539000+00:00,100035.87351655
2024-03-01 08:57:25.550000+00:00,100036.08703309999
2024-03-01 08:57:25.556000+00:00,100036.30054965
2024-03-01 08:57:25.561000+00:00,100036.51406619999
2024-03-01 08:57:25.568000+00:00,100036.72758275
2024-03-01 08:57:25.576000+00:00,100036.94109929999
2024-03-01 09:01:10.288000+00:00,100037.04043975
2024-03-01 09:01:10.309000+00:00,100037.1397802
2024-03-01 09:01:10.313000+00:00,100037.23912064999
2024-03-01 09:01:10.315000+00:00,100037.3384611
2024-03-01 09:01:10.324000+00:00,100037.43780155
2024-03-01 09:01:10.332000+00:00,100037.53714199999
2024-03-01 09:01:10.338000+00:00,100037.63648244999
2024-03-01 09:01:10.341000+00:00,100037.7358229
2024-03-01 09:01:10.346000+00:00,100037.83516335
2024-03-01 09:01:10.353000+00:00,100037.93450379999
2024-03-01 09:01:10.363000+00:00,100038.03384424999
2024-03-01 09:01:10.372000+00:00,100038.1331847
2024-03-01 09:01:10.423000+00:00,100038.23252514999
2024-03-01 09:01:10.472000+00:00,100038.33186559999
2024-03-01 09:01:10.491000+00:00,100038.43120605
2024-03-01 09:01:10.524000+00:00,100038.5305465
2024-03-01 09:01:10.526000+00:00,100038.62988694999
2024-03-01 09:01:10.576000+00:00,100038.72922739999
2024-03-01 09:01:10.579000+00:00,100038.82856785
2024-03-01 09:01:10.624000+00:00,100038.92790829999
2024-03-01 09:01:10.640000+00:00,100039.02724874999
2024-03-01 09:01:10.678000+00:00,100039.1265892
2024-03-01 09:01:10.724000+00:00,100039.22592965
2024-03-01 09:01:10.760000+00:00,100039.32527009999
2024-03-01 09:01:10.773000+00:00,100039.42461054999
2024-03-01 09:01:10.824000+00:00,100039.523951
2024-03-01 09:01:10.882000+00:00,100039.62329144999
2024-03-01 09:01:10.924000+00:00,100039.72263189999
2024-03-01 09:01:11.024000+00:00,100039.82197235
2024-03-01 09:01:44.673000+00:00,100039.82197235
2024-03-01 09:01:44.675000+00:00,100039.82197235
2024-03-01 09:01:44.747000+00:00,100039.82197235
2024-03-01 09:01:44.748000+00:00,100039.82197235
2024-03-01 09:01:44.753000+00:00,100039.82197235
2024-03-01 09:01:44.759000+00:00,100039.82197235
2024-03-01 09:01:44.761000+00:00,100039.82197235
2024-03-01 09:01:44.762000+00:00,100039.82197235
2024-03-01 09:01:44.763000+00:00,100039.82197235
2024-03-01 09:01:44.783000+00:00,100039.82197235
2024-03-01 09:01:44.791000+00:00,100039.82197235
2024-03-01 09:01:44.798000+00:00,100039.82197235
2024-03-01 09:34:48.555000+00:00,100040.00381079999
2024-03-01 09:34:48.563000+00:00,100040.18564925
2024-03-01 09:34:48.573000+00:00,100040.36748769999
2024-03-01 09:34:48.576000+00:00,100040.54932615
2024-03-01 09:35:54.921000+00:00,100040.85929164999
2024-03-01 09:35:54.930000+00:00,100041.16925714999
2024-03-01 09:35:54.931000+00:00,100041.47922264998
2024-03-01 09:35:54.932000+00:00,100041.78918815
2024-03-01 09:35:54.933000+00:00,100042.09915365
2024-03-01 09:35:54.934000+00:00,100042.40911914999
2024-03-01 09:35:54.939000+00:00,100042.71908464999
2024-03-01 09:35:54.942000+00:00,100043.02905014998
2024-03-01 09:35:54.947000+00:00,100043.33901565
2024-03-01 09:35:54.955000+00:00,100043.64898114999
2024-03-01 09:35:54.956000+00:00,100043.95894664999
2024-03-01 09:35:54.964000+00:00,100044.26891214999
2024-03-01 09:35:54.996000+00:00,100044.57887764998
2024-03-01 09:35:55.056000+00:00,100044.88884315
2024-03-01 09:35:55.089000+00:00,100045.19880864999
2024-03-01 09:35:55.092000+00:00,100045.50877414999
2024-03-01 09:35:55.098000+00:00,100045.81873964999
2024-03-01 09:35:55.107000+00:00,100046.12870514998
2024-03-01 09:35:55.109000+00:00,100046.43867065
2024-03-01 09:35:55.110000+00:00,100046.74863614999
2024-03-01 09:35:55.156000+00:00,100047.05860164999
2024-03-01 09:35:55.186000+00:00,100047.36856714998
2024-03-01 09:35:55.206000+00:00,100047.67853265
2024-03-01 09:35:55.251000+00:00,100047.98849814999
2024-03-01 09:35:55.255000+00:00,100048.29846364999
2024-03-01 09:35:55.256000+00:00,100048.60842914999
2024-03-01 09:35:55.277000+00:00,100048.91839464998
2024-03-01 09:35:55.298000+00:00,100049.22836015
2024-03-01 09:35:55.356000+00:00,100049.53832564999
2024-03-01 09:35:55.414000+00:00,100049.84829114999
2024-03-01 09:35:55.432000+00:00,100050.15825664999
2024-03-01 09:35:55.436000+00:00,100050.46822214998
2024-03-01 09:35:55.437000+00:00,100050.77818765
2024-03-01 09:35:55.444000+00:00,100051.08815314999
2024-03-01 09:35:55.477000+00:00,100051.39811864999
2024-03-01 09:35:55.498000+00:00,100051.70808414998
2024-03-01 09:35:55.517000+00:00,100052.01804964998
2024-03-01 09:35:55.555000+00:00,100052.32801515
2024-03-01 09:35:55.557000+00:00,100052.63798064999
2024-03-01 09:35:55.657000+00:00,100052.94794614999
2024-03-01 09:35:55.757000+00:00,100053.25791164998
2024-03-01 09:35:55.857000+00:00,100053.56787714998
2024-03-01 09:35:55.881000+00:00,100053.87784264999
2024-03-01 09:35:55.955000+00:00,100054.18780814999
2024-03-01 09:35:55.957000+00:00,100054.49777364999
2024-03-01 09:35:55.961000+00:00,100054.80773914998
2024-03-01 09:35:56.012000+00:00,100055.11770464998
2024-03-01 09:35:56.057000+00:00,100055.42767014999
2024-03-01 09:35:56.058000+00:00,100055.73763564999
2024-03-01 09:35:56.069000+00:00,100056.04760114998
2024-03-01 09:35:56.157000+00:00,100056.35756664998
2024-03-01 09:35:56.257000+00:00,100056.66753215
2024-03-01 09:35:56.258000+00:00,100056.97749764999
2024-03-01 09:35:56.357000+00:00,100057.28746314999
2024-03-01 09:35:56.457000+00:00,100057.59742864998
2024-03-01 09:35:56.557000+00:00,100057.90739414998
2024-03-01 09:35:56.657000+00:00,100058.21735964999
2024-03-01 09:35:56.667000+00:00,100058.52732514999
2024-03-01 09:35:56.757000+00:00,100058.83729064999
2024-03-01 09:35:56.857000+00:00,100059.14725614998
2024-03-01 09:35:56.957000+00:00,100059.45722164998
2024-03-01 09:35:57.034000+00:00,100059.76718714999
2024-03-01 09:35:57.039000+00:00,100060.07715264999
2024-03-01 09:35:57.157000+00:00,100060.38711814999
2024-03-01 09:35:57.257000+00:00,100060.69708364998
2024-03-01 09:35:57.357000+00:00,100061.00704914998
2024-03-01 09:35:57.458000+00:00,100061.31701464999
2024-03-01 09:35:57.558000+00:00,100061.62698014999
2024-03-01 09:35:57.658000+00:00,100061.93694564998
2024-03-01 09:35:57.758000+00:00,100062.24691114998
2024-03-01 09:35:57.813000+00:00,100062.55687664998
2024-03-01 09:35:57.840000+00:00,100062.86684214999
2024-03-01 09:35:57.858000+00:00,100063.17680764999
2024-03-01 09:35:57.958000+00:00,100063.48677314998
2024-03-01 09:35:58.058000+00:00,100063.79673864998
2024-03-01 09:35:58.144000+00:00,100064.10670414998
2024-03-01 09:35:58.158000+00:00,100064.41666964999
2024-03-01 09:35:58.258000+00:00,100064.72663514999
2024-03-01 09:35:58.458000+00:00,100065.03660064998
2024-03-01 09:35:58.558000+00:00,100065.34656614998
2024-03-01 09:35:58.658000+00:00,100065.65653164998
2024-03-01 09:35:58.858000+00:00,100065.96649714999
2024-03-01 09:35:58.958000+00:00,100066.27646264998
2024-03-01 09:35:59.158000+00:00,100066.58642814998
2024-03-01 09:35:59.258000+00:00,100066.89639364998
2024-03-01 09:35:59.358000+00:00,100067.20635914999
2024-03-01 09:35:59.459000+00:00,100067.51632464999
2024-03-01 09:35:59.659000+00:00,100067.82629014998
2024-03-01 09:35:59.759000+00:00,100068.13625564998
2024-03-01 09:35:59.859000+00:00,100068.44622114998
2024-03-01 09:35:59.959000+00:00,100068.75618664999
2024-03-01 09:36:00.059000+00:00,100069.02413114998
2024-03-01 09:36:00.141000+00:00,100069.29207564998
2024-03-01 09:37:33.502000+00:00,100069.32021834998
2024-03-01 09:37:33.602000+00:00,100069.35336354998
2024-03-01 09:37:33.701000+00:00,100069.38650874999
2024-03-01 09:37:33.702000+00:00,100069.41965394998
2024-03-01 09:37:33.802000+00:00,100069.45750149999
2024-03-01 09:37:33.902000+00:00,100069.49534904998
2024-03-01 09:37:34.002000+00:00,100069.53319659998
2024-03-01 09:37:34.103000+00:00,100069.57104414998
2024-03-01 09:37:34.203000+00:00,100069.60889169999
2024-03-01 09:37:34.303000+00:00,100069.64673924998
2024-03-01 09:37:34.403000+00:00,100069.68458679998
2024-03-01 09:37:34.503000+00:00,100069.72243434998
2024-03-01 09:37:34.603000+00:00,100069.76028189999
2024-03-01 09:37:34.891000+00:00,100069.79812944998
2024-03-01 09:37:34.903000+00:00,100069.83597699998
2024-03-01 09:37:35.003000+00:00,100069.87382454998
2024-03-01 09:37:35.103000+00:00,100069.91737494999
2024-03-01 09:37:35.203000+00:00,100069.96702839999
2024-03-01 09:37:35.303000+00:00,100070.01668184999
2024-03-01 09:37:35.310000+00:00,100070.06633529998
2024-03-01 09:37:35.324000+00:00,100070.11598874998
2024-03-01 09:37:35.403000+00:00,100070.22317094998
2024-03-01 09:37:35.503000+00:00,100070.37287439998
2024-03-01 09:37:35.550000+00:00,100070.52257784999
2024-03-01 09:37:35.603000+00:00,100070.67228129998
2024-03-01 09:37:35.654000+00:00,100070.82198474999
2024-03-01 09:37:35.703000+00:00,100070.97168819998
2024-03-01 09:37:35.803000+00:00,100071.12139164998
2024-03-01 09:37:35.834000+00:00,100071.27109509998
2024-03-01 09:37:35.903000+00:00,100071.42079854998
2024-03-01 09:37:35.998000+00:00,100071.57050199999
2024-03-01 09:37:36.003000+00:00,100071.72020544998
2024-03-01 09:37:36.103000+00:00,100071.86990889999
2024-03-01 09:37:36.404000+00:00,100072.01961234998
2024-03-01 09:37:36.504000+00:00,100072.16931579998
2024-03-01 09:37:36.604000+00:00,100072.31901924998
2024-03-01 09:37:36.704000+00:00,100072.46872269998
2024-03-01 09:37:36.711000+00:00,100072.61842614999
2024-03-01 09:37:36.804000+00:00,100072.76812959998
2024-03-01 09:37:36.904000+00:00,100072.91783304999
2024-03-01 09:37:36.981000+00:00,100073.06753649998
2024-03-01 09:37:37.004000+00:00,100073.21723994998
2024-03-01 09:37:37.104000+00:00,100073.36694339997
2024-03-01 09:37:37.204000+00:00,100073.51664684998
2024-03-01 09:37:37.274000+00:00,100073.66635029999
2024-03-01 09:37:37.304000+00:00,100073.81605374998
2024-03-01 09:37:37.404000+00:00,100073.96575719999
2024-03-01 09:37:37.504000+00:00,100074.11546064998
2024-03-01 09:37:37.904000+00:00,100074.29537919998
2024-03-01 09:37:38.004000+00:00,100074.47529774999
2024-03-01 09:37:38.084000+00:00,100074.65521629999
2024-03-01 09:37:38.104000+00:00,100074.83513484999
2024-03-01 09:37:38.204000+00:00,100075.01505339998
2024-03-01 09:37:38.289000+00:00,100075.17588149998
2024-03-01 09:37:38.304000+00:00,100075.33670959999
2024-03-01 09:37:38.404000+00:00,100075.49753769998
2024-03-01 09:37:38.504000+00:00,100075.65836579999
2024-03-01 09:37:38.604000+00:00,100075.81919389998
2024-03-01 09:37:38.704000+00:00,100075.98002199999
2024-03-01 09:37:38.804000+00:00,100076.14085009998
2024-03-01 09:37:38.939000+00:00,100076.29937934998
2024-03-01 09:37:39.004000+00:00,100076.45790859999
2024-03-01 09:37:39.137000+00:00,100076.61643784998
2024-03-01 09:37:39.205000+00:00,100076.77496709998
2024-03-01 09:37:39.305000+00:00,100076.93349634999
2024-03-01 09:37:39.405000+00:00,100077.09202559998
2024-03-01 09:37:39.505000+00:00,100077.25055484998
2024-03-01 09:37:39.605000+00:00,100077.40908409999
2024-03-01 09:37:39.624000+00:00,100077.56761334998
2024-03-01 09:37:39.705000+00:00,100077.72614259997
2024-03-01 09:37:39.805000+00:00,100077.88467184998
2024-03-01 09:37:40.105000+00:00,100078.04320109998
2024-03-01 09:37:40.305000+00:00,100078.20173034997
2024-03-01 09:37:40.405000+00:00,100078.36025959998
2024-03-01 09:37:40.470000+00:00,100078.51878884998
2024-03-01 09:37:40.505000+00:00,100078.67731809999
2024-03-01 09:37:40.605000+00:00,100078.83584734998
2024-03-01 09:37:40.705000+00:00,100078.99437659998
2024-03-01 09:37:40.805000+00:00,100079.15290584999
2024-03-01 09:37:40.860000+00:00,100079.31143509998
2024-03-01 09:37:40.905000+00:00,100079.46996434998
2024-03-01 09:37:41.005000+00:00,100079.62849359999
2024-03-01 09:37:41.105000+00:00,100079.78702284998
2024-03-01 09:37:41.205000+00:00,100080.01538699998
2024-03-01 09:37:41.405000+00:00,100080.24375114997
2024-03-01 09:37:41.427000+00:00,100080.47211529998
2024-03-01 09:37:41.444000+00:00,100080.70047944998
2024-03-01 09:37:41.449000+00:00,100080.92884359998
2024-03-01 09:37:41.470000+00:00,100081.15720774997
2024-03-01 09:37:41.506000+00:00,100081.38557189998
2024-03-01 09:37:41.511000+00:00,100081.61393604998
2024-03-01 09:37:41.518000+00:00,100081.84230019998
2024-03-01 09:37:41.543000+00:00,100082.09557679998
2024-03-01 09:37:41.555000+00:00,100082.32394094998
2024-03-01 09:37:41.592000+00:00,100082.57721754997
2024-03-01 09:37:41.606000+00:00,100082.83049414998
2024-03-01 09:37:41.706000+00:00,100083.08377074997
2024-03-01 09:37:41.806000+00:00,100083.33704734998
2024-03-01 09:37:41.807000+00:00,100083.59032394997
2024-03-01 09:37:41.906000+00:00,100083.84360054998
2024-03-01 09:37:42.006000+00:00,100084.09687714998
2024-03-01 09:37:42.106000+00:00,100084.35015374998
2024-03-01 09:37:42.206000+00:00,100084.60343034998
2024-03-01 09:37:42.306000+00:00,100084.85670694998
2024-03-01 09:37:42.406000+00:00,100085.10998354998
2024-03-01 09:37:42.435000+00:00,100085.36326014998
2024-03-01 09:37:42.506000+00:00,100085.61653674998
2024-03-01 09:37:42.606000+00:00,100085.86981334999
2024-03-01 09:37:42.705000+00:00,100086.12308994998
2024-03-01 09:37:42.706000+00:00,100086.37636654997
2024-03-01 09:37:42.906000+00:00,100086.62964314998
2024-03-01 09:37:43.006000+00:00,100086.88291974997
2024-03-01 09:37:43.206000+00:00,100087.13569659997
2024-03-01 09:37:43.210000+00:00,100087.38847344997
2024-03-01 09:37:43.306000+00:00,100087.64125029997
2024-03-01 09:37:43.406000+00:00,100087.89402714997
2024-03-01 09:37:43.506000+00:00,100088.14680399997
2024-03-01 09:37:43.806000+00:00,100088.39958084997
2024-03-01 09:37:43.906000+00:00,100088.65235769998
2024-03-01 09:37:44.007000+00:00,100088.90513454998
2024-03-01 09:37:44.107000+00:00,100089.15791139998
2024-03-01 09:37:44.307000+00:00,100089.41068824998
2024-03-01 09:37:44.407000+00:00,100089.66346509998
2024-03-01 09:37:44.507000+00:00,100089.91624194998
2024-03-01 09:37:44.607000+00:00,100090.16901879998
2024-03-01 09:37:44.807000+00:00,100090.42179564998
2024-03-01 09:37:44.961000+00:00,100090.67457249998
2024-03-01 09:37:45.007000+00:00,100090.92734934998
2024-03-01 09:37:45.307000+00:00,100091.18012619998
2024-03-01 09:37:45.407000+00:00,100091.43290304998
2024-03-01 09:37:45.607000+00:00,100091.68567989998
2024-03-01 09:37:45.707000+00:00,100091.93845674998
2024-03-01 09:37:45.907000+00:00,100092.19123359998
2024-03-01 09:37:46.008000+00:00,100092.44401044998
2024-03-01 09:37:46.035000+00:00,100092.69678729998
2024-03-01 09:37:46.081000+00:00,100092.94956414998
2024-03-01 09:37:46.108000+00:00,100093.20234099998
2024-03-01 09:37:46.135000+00:00,100093.45511784998
2024-03-01 09:37:46.508000+00:00,100093.70789469998
2024-03-01 09:37:46.608000+00:00,100093.96067154998
2024-03-01 09:37:46.708000+00:00,100094.21344839997
2024-03-01 09:37:46.808000+00:00,100094.46622524997
2024-03-01 09:37:46.908000+00:00,100094.71900209997
2024-03-01 09:37:47.008000+00:00,100094.97177894997
2024-03-01 09:37:47.108000+00:00,100095.22455579997
2024-03-01 09:37:47.208000+00:00,100095.47733264997
2024-03-01 09:37:47.408000+00:00,100095.73010949997
2024-03-01 09:37:47.442000+00:00,100095.98288634997
2024-03-01 09:37:47.508000+00:00,100096.23566319997
2024-03-01 09:37:47.608000+00:00,100096.48844004997
2024-03-01 09:37:47.708000+00:00,100096.74121689997
2024-03-01 09:37:47.779000+00:00,100096.99399374997
2024-03-01 09:37:47.793000+00:00,100097.24677059997
2024-03-01 09:37:47.808000+00:00,100097.49954744997
2024-03-01 09:37:47.908000+00:00,100097.75232429997
2024-03-01 09:37:48.108000+00:00,100098.00510114997
2024-03-01 09:37:48.208000+00:00,100098.25787799997
2024-03-01 09:37:48.308000+00:00,100098.51065484998
2024-03-01 09:37:48.409000+00:00,100098.76343169998
2024-03-01 09:37:48.509000+00:00,100099.01620854998
2024-03-01 09:37:48.536000+00:00,100099.26898539998
2024-03-01 09:37:48.609000+00:00,100099.52176224998
2024-03-01 09:37:48.689000+00:00,100099.78273499997
2024-03-01 09:37:48.709000+00:00,100100.04370774998
2024-03-01 09:37:48.774000+00:00,100100.30468049998
2024-03-01 09:37:48.809000+00:00,100100.56565324997
2024-03-01 09:37:48.909000+00:00,100100.82662599998
2024-03-01 09:37:48.938000+00:00,100101.08759874997
2024-03-01 09:37:49.009000+00:00,100101.34857149997
2024-03-01 09:37:49.109000+00:00,100101.60954424998
2024-03-01 09:37:49.209000+00:00,100101.87051699997
2024-03-01 09:37:49.409000+00:00,100102.13148974997
2024-03-01 09:37:49.509000+00:00,100102.39246249998
