timestamp_ms,action,buy_venue,sell_venue,buy_price,sell_price,qty,fee,pnl_net,obi_delta,p_execute,expected_edge_at_signal,adverse_selection_cost,fill_time_mid_a,fill_time_mid_b,signal_time_mid_a,signal_time_mid_b,status,reason,buy_latency_ms,sell_latency_ms,buy_slippage,sell_slippage,regime_vol,regime_spread,split
1709326256739,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-1.2083075644868302,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,44.130665658993564,31.244365414189975,0.0,0.0,low,tight,train
1709326256741,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-1.1711600591184879,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,43.3555250940305,50.2785608185292,0.0,0.0,low,tight,train
1709326256747,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-1.0635209773797552,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,30.1795006299645,38.00910285738152,0.0,0.0,low,tight,train
1709326256751,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.8809775745812372,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,47.36749679388171,38.00401323198414,0.0,0.0,low,tight,train
1709326256788,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.8363680339498014,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,96.4414998473217,99.83588541457624,0.0,0.0,low,tight,train
1709326256792,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.8363552618452927,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,40.53069132014001,40.51400118571928,0.0,0.0,low,tight,train
1709326256796,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.8809810523834147,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,59.81791321696594,34.5408901247855,0.0,0.0,low,tight,train
1709326256807,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.8363552618452927,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,38.8400065372633,51.94517144543185,0.0,0.0,low,tight,train
1709326256851,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.7697050894638939,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,54.663844897910174,24.092722383880922,0.0,0.0,low,tight,train
1709326256863,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.7753516645204195,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,57.435170909288004,52.93468445364325,0.0,0.0,low,tight,train
1709326256880,BUY_A_SELL_B,binance,kraken,62482.23,62551.4,0.01,0.62516815,0.06653184999998252,-0.9268111883367266,0.8485084960383921,0.6916999999999826,0.0,62482.225000000006,62551.45,62482.225000000006,62551.45,filled,,82.1632142077714,33.66499334921193,0.0,0.0,low,tight,train
